"","ufn","sample_type","storage_medium","sample_id","container_id","container_cell","sample_location","comments_sample","sample_status","sample_qc_flag","sample_flag_reason","sample_qc_log","current_location","storage_unit","date_processed","species","weight","standard_length","fork_length","survey_id","survey_date","site_id","region","zone","site_name","seine_id","set_time","lat","lon","lab_count_motiles","cm_lab","cpaf_lab","caf_lab","cgf_lab","lgf_lab","laf_lab","lpaf_lab","lpam_lab","lam_lab","ucal_lab","ulep_lab"
"409","U11129","sealice_cal","frozen -80","S11129LC1","BSL3",33,"BSL3-33",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-15,"SO",10,"97",102,"DE378",2017-06-20,"D09","DI","C","Okisollo Channel","DN29",07:20:00,50.304561,-125.337253,2,1,1,0,0,0,0,0,0,0,0,0
"410","U5074","sealice_cal","frozen -80","S5074LC1","BSL3",34,"BSL3-34",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-21,"PI",8.7,"84",88,"DE308",2016-06-09,"D07","DI","C","Hoskyn Channel","DN408",10:30:00,50.190683,-125.143138,1,0,0,1,0,0,0,0,0,0,0,0
"411","U10606","sealice_cal","frozen -80","S10606LC1","BSL3",35,"BSL3-35",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-21,"CU",13.6,"109",115,"DE371",2017-06-07,"D09","DI","C","Okisollo Channel","DN15",08:00:00,50.307761,-125.325384,1,0,1,0,0,0,0,0,0,0,0,0
"412","U11046","sealice_cal","frozen -80","S11046LC1","BSL3",37,"BSL3-37",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-27,"SO",17.9,"114",120,"DE377",2017-06-19,"D22","DI","W","McMullen Point","DN27",08:20:00,50.236254,-125.398402,1,1,0,0,0,0,0,0,0,0,0,0
"413","U10798","sealice_cal","frozen -80","S10798LC1","BSL3",38,"BSL3-38",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-05,"SO",17.6,"113",NA,"DE373",2017-06-26,"D09","DI","C","Okisollo Channel","DN20",11:52:00,50.297362,-125.339472,1,0,0,1,0,0,0,0,0,0,0,0
"414","U10803","sealice_cal","frozen -80","S10803LC1","BSL3",39,"BSL3-39",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-06,"SO",9.7,"91",NA,"DE374",2017-06-28,"D10","DI","E","Hall Point","DN21",07:30:00,50.434701,-125.26607,1,1,0,0,0,0,0,0,0,0,0,0
"415","U10808","sealice_cal","frozen -80","S10808LC1","BSL3",40,"BSL3-40",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-06,"SO",16.8,"107",NA,"DE374",2017-06-28,"D10","DI","E","Hall Point","DN21",07:30:00,50.434701,-125.26607,1,1,0,0,0,0,0,0,0,0,0,0
"416","U10645","sealice_cal","frozen -80","S10645LC1","BSL3",41,"BSL3-41",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-06,"SO",17.9,"115",120,"DE372",2017-06-12,"D09","DI","C","Okisollo Channel","DN17",10:05:00,50.3041,-125.33841,1,0,1,0,0,0,0,0,0,0,0,0
"417","U10646","sealice_cal","frozen -80","S10646LC1","BSL3",42,"BSL3-42",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-06,"SO",22.9,"125",130,"DE372",2017-06-12,"D09","DI","C","Okisollo Channel","DN17",10:05:00,50.3041,-125.33841,1,0,1,0,0,0,0,0,0,0,0,0
"418","U10647","sealice_cal","frozen -80","S10647LC1","BSL3",43,"BSL3-43",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-07,"SO",17.2,"109",NA,"DE372",2017-06-12,"D09","DI","C","Okisollo Channel","DN17",10:05:00,50.3041,-125.33841,1,1,0,0,0,0,0,0,0,0,0,0
"419","U12999","sealice_cal","frozen -80","S12999LC1","BSL3",44,"BSL3-44",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-07,"PI",22.4,"122",126,"JE311",2017-06-28,"J02","JS","N","Swanson Island","JN15",10:27:00,50.60278,-126.70284,1,0,0,1,0,0,0,0,0,0,0,0
"420","U12998","sealice_cal","frozen -80","S12998LC1","BSL3",45,"BSL3-45",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-07,"PI",17.3,"119",124,"JE311",2017-06-28,"J02","JS","N","Swanson Island","JN15",10:27:00,50.60278,-126.70284,1,0,0,0,1,0,0,0,0,0,0,0
"421","U13000","sealice_cal","frozen -80","S13000LC1","BSL3",47,"BSL3-47",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-08,"PI",15.8,"115",120,"JE311",2017-06-28,"J02","JS","N","Swanson Island","JN15",10:27:00,50.60278,-126.70284,2,0,0,0,2,0,0,0,0,0,0,0
"422","U12991","sealice_cal","frozen -80","S12991LC1","BSL3",48,"BSL3-48",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-08,"PI",14.2,"110",115,"JE311",2017-06-28,"J02","JS","N","Swanson Island","JN15",10:27:00,50.60278,-126.70284,3,0,0,1,2,0,0,0,0,0,0,0
"423","U12992","sealice_cal","frozen -80","S12992LC1","BSL3",49,"BSL3-49",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-08,"PI",16.8,"115",120,"JE311",2017-06-28,"J02","JS","N","Swanson Island","JN15",10:27:00,50.60278,-126.70284,1,1,0,0,0,0,0,0,0,0,0,0
"424","U12996","sealice_cal","frozen -80","S12996LC1","BSL3",50,"BSL3-50","CM severed genital segment","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-08,"PI",14.6,"105",110,"JE311",2017-06-28,"J02","JS","N","Swanson Island","JN15",10:27:00,50.60278,-126.70284,3,1,1,1,0,0,0,0,0,0,0,0
"425","U12993","sealice_cal","frozen -80","S12993LC1","BSL3",61,"BSL3-61",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-08,"PI",14.4,"111",116,"JE311",2017-06-28,"J02","JS","N","Swanson Island","JN15",10:27:00,50.60278,-126.70284,1,0,0,0,1,0,0,0,0,0,0,0
"426","U12994","sealice_cal","frozen -80","S12994LC1","BSL3",62,"BSL3-62",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-08,"PI",16.5,"113",118,"JE311",2017-06-28,"J02","JS","N","Swanson Island","JN15",10:27:00,50.60278,-126.70284,2,1,0,0,0,0,1,0,0,0,0,0
"427","U12994","sealice_lep","frozen -80","S12994LL1","BSL3",63,"BSL3-63",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-08,"PI",16.5,"113",118,"JE311",2017-06-28,"J02","JS","N","Swanson Island","JN15",10:27:00,50.60278,-126.70284,2,1,0,0,0,0,1,0,0,0,0,0
"428","U10684","sealice_cal","frozen -80","S10684LC1","BSL3",64,"BSL3-64",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-21,"CU",17.9,"118",123,"DE372",2017-06-12,"D09","DI","C","Okisollo Channel","DN17",10:05:00,50.3041,-125.33841,2,0,0,0,2,0,0,0,0,0,0,0
"429","U4918","sealice_cal","frozen -80","SLC5418","BSL3",68,"BSL3-68",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-04,"PI",22.4,"129",NA,"JE147",2015-06-04,"J03","JS","N","Cracroft Point","JN247",10:00:00,50.54216,-126.63511,2,0,0,0,1,0,0,1,0,0,0,0
"430","U4921","sealice_cal","frozen -80","SLC5421","BSL3",69,"BSL3-69",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-04,"PI",19,"121",128,"JE147",2015-06-04,"J03","JS","N","Cracroft Point","JN247",10:00:00,50.54216,-126.63511,3,1,0,0,2,0,0,0,0,0,0,0
"431","U11126","sealice_cal","frozen -80","S11126LC1","BSL3",75,"BSL3-75",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-05,"SO",17,"116",NA,"DE378",2017-06-20,"D09","DI","C","Okisollo Channel","DN29",07:20:00,50.304561,-125.337253,2,0,0,1,1,0,0,0,0,0,0,0
"432","U11124","sealice_cal","frozen -80","S11124LC1","BSL3",77,"BSL3-77",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-05,"SO",9.6,"97",NA,"DE378",2017-06-20,"D09","DI","C","Okisollo Channel","DN29",07:20:00,50.304561,-125.337253,1,1,0,0,0,0,0,0,0,0,0,0
"433","U4928","sealice_cal","frozen -80","SLC5428","BSL3",80,"BSL3-80",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-04,"PI",19.7,"123",129,"JE147",2015-06-04,"J03","JS","N","Cracroft Point","JN247",10:00:00,50.54216,-126.63511,2,1,0,0,1,0,0,0,0,0,0,0
"434","U4924","sealice_cal","frozen -80","SLC5424","BSL3",81,"BSL3-81",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-04,"PI",14.3,"108",113,"JE161",2015-06-08,"J03","JS","N","Cracroft Point","JN261",10:20:00,50.54418,-126.63202,3,0,0,0,3,0,0,0,0,0,0,0
"435","U4929","sealice_cal","frozen -80","SLC5429","BSL3",82,"BSL3-82",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-04,"PI",20.3,"124",130,"JE199",2015-06-23,"J03","JS","N","Cracroft Point","JN299",06:20:00,50.54774,-126.67774,1,0,0,0,1,0,0,0,0,0,0,0
"436","U4925","sealice_cal","frozen -80","SLC5425","BSL3",83,"BSL3-83",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-05,"PI",27.8,"147",152,"JE199",2015-06-23,"J03","JS","N","Cracroft Point","JN299",06:20:00,50.54774,-126.67774,1,0,0,0,1,0,0,0,0,0,0,0
"437","U10882","sealice_cal","frozen -80","S10882LC1","BSL3",74,"BSL3-74",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-05,"SO",20,"120",NA,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,1,0,0,0,0,0,0,0,0,0,1,0
"438","U4926","sealice_cal","frozen -80","SLC5426","BSL3",84,"BSL3-84",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-05,"PI",25.5,"132",136,"JE199",2015-06-23,"J03","JS","N","Cracroft Point","JN299",06:20:00,50.54774,-126.67774,1,0,0,0,1,0,0,0,0,0,0,0
"439","U4932","sealice_cal","frozen -80","SLC5432","BSL3",85,"BSL3-85",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-07,"PI",24.8,"131",136,"JE184",2015-06-17,"J03","JS","N","Cracroft Point","JN284",11:50:00,50.5463,-126.66727,1,0,0,0,1,0,0,0,0,0,0,0
"440","U5052","sealice_cal","frozen -80","SLC5591","BSL3",87,"BSL3-87",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-07,"PI",24,"127",132,"JE184",2015-06-17,"J03","JS","N","Cracroft Point","JN284",11:50:00,50.5463,-126.66727,2,1,0,0,1,0,0,0,0,0,0,0
"441","U4933","sealice_cal","frozen -80","SLC5433","BSL3",88,"BSL3-88",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-07,"PI",20.7,"120",125,"JE184",2015-06-17,"J03","JS","N","Cracroft Point","JN284",11:50:00,50.5463,-126.66727,2,1,0,0,0,0,1,0,0,0,0,0
"442","U5056","sealice_cal","frozen -80","SLC5595","BSL3",89,"BSL3-89",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-07,"PI",24.8,"125",131,"JE184",2015-06-17,"J03","JS","N","Cracroft Point","JN284",11:50:00,50.5463,-126.66727,2,1,1,0,0,0,0,0,0,0,0,0
"443","U4936","sealice_cal","frozen -80","SLC5436","BSL3",90,"BSL3-90",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-07,"PI",23.6,"126",131,"JE184",2015-06-17,"J03","JS","N","Cracroft Point","JN284",11:50:00,50.5463,-126.66727,1,0,0,0,1,0,0,0,0,0,0,0
"444","U5058","sealice_cal","frozen -80","SLC5597","BSL3",92,"BSL3-92",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-07,"PI",8.4,"87",NA,"DE158",2015-06-04,"D06","DI","W","Gowlland Harbour","DN258",11:32:00,50.07966,-125.24845,1,0,0,1,0,0,0,0,0,0,0,0
"445","U5062","sealice_cal","frozen -80","SLC5601","BSL3",93,"BSL3-93",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-08,"PI",18.6,"121",125,"JE217",2015-07-01,"J03","JS","N","Cracroft Point","JN317",08:40:00,50.54703,-126.67197,1,0,0,0,1,0,0,0,0,0,0,0
"446","U5068","sealice_cal","frozen -80","SLC5607","BSL3",94,"BSL3-94",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-08,"PI",13.4,"112",116,"JE217",2015-07-01,"J03","JS","N","Cracroft Point","JN317",08:40:00,50.54703,-126.67197,1,0,0,0,1,0,0,0,0,0,0,0
"447","U5069","sealice_cal","frozen -80","SLC5608","BSL3",95,"BSL3-95",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-08,"PI",12.3,"115",119,"JE217",2015-07-01,"J03","JS","N","Cracroft Point","JN317",08:40:00,50.54703,-126.67197,1,0,0,0,1,0,0,0,0,0,0,0
"448","U5070","sealice_lep","frozen -80","SLL5609","BSL3",97,"BSL3-97",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-08,"PI",17.6,"118",124,"JE217",2015-07-01,"J03","JS","N","Cracroft Point","JN317",08:40:00,50.54703,-126.67197,1,0,0,0,0,1,0,0,0,0,0,0
"449","U4933","sealice_lep","frozen -80","SLL5433","BSL3",98,"BSL3-98",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-07,"PI",20.7,"120",125,"JE184",2015-06-17,"J03","JS","N","Cracroft Point","JN284",11:50:00,50.5463,-126.66727,2,1,0,0,0,0,1,0,0,0,0,0
"450","U5047","sealice_lep","frozen -80","SLL5587","BSL3",99,"BSL3-99",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2017-12-06,"PI",22.3,"125",130,"JE199",2015-06-23,"J03","JS","N","Cracroft Point","JN299",06:20:00,50.54774,-126.67774,1,0,0,0,0,0,0,1,0,0,0,0
"451","U4927","sealice_lep","frozen -80","SLL5427","BSL3",100,"BSL3-100",NA,"collected","N",NA,"Changed cell from 1 (incorrect location) 2018-01-16 JG","Quadra Prep Lab","-80 Freezer 1",2017-12-05,"PI",22.9,"123",128,"JE199",2015-06-23,"J03","JS","N","Cracroft Point","JN299",06:20:00,50.54774,-126.67774,1,0,0,0,0,0,0,0,1,0,0,0
"452","U12605","sealice_cal","frozen -80","S12605LC1","BSL1",95,"BSL1-95",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-04-27,"CU",23.6,"129",135,"JE306",2017-06-13,"J09","JS","S","Blinkhorn Peninsula","JN5",07:10:00,50.5438,-126.80927,1,0,0,1,0,0,0,0,0,0,0,0
"453","U12607","sealice_cal","frozen -80","S12607LC1","BSL1",97,"BSL1-97",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-04-27,"CU",18.7,"117",123,"JE306",2017-06-13,"J09","JS","S","Blinkhorn Peninsula","JN5",07:10:00,50.5438,-126.80927,1,1,0,0,0,0,0,0,0,0,0,0
"454","U12604","sealice_cal","frozen -80","S12604LC1","BSL1",98,"BSL1-98",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-04-28,"CU",16.9,"116",NA,"JE306",2017-06-13,"J09","JS","S","Blinkhorn Peninsula","JN5",07:10:00,50.5438,-126.80927,1,0,0,0,1,0,0,0,0,0,0,0
"455","U10769","sealice_cal","frozen -80","S10769LC1","BSL1",99,"BSL1-99",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-04-28,"CU",15.7,"109",113,"DE373",2017-06-26,"D09","DI","C","Okisollo Channel","DN19",09:15:00,50.29725,-125.338485,1,0,0,0,1,0,0,0,0,0,0,0
"456","U10768","sealice_cal","frozen -80","S10768LC1","BSL4",1,"BSL4-1",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-04-28,"CU",13.2,"101",117,"DE373",2017-06-26,"D09","DI","C","Okisollo Channel","DN19",09:15:00,50.29725,-125.338485,1,0,0,0,1,0,0,0,0,0,0,0
"457","U10770","sealice_cal","frozen -80","S10770LC1","BSL4",2,"BSL4-2",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-04-29,"CU",15.5,"109",114,"DE373",2017-06-26,"D09","DI","C","Okisollo Channel","DN19",09:15:00,50.29725,-125.338485,1,0,0,0,1,0,0,0,0,0,0,0
"458","U10764","sealice_cal","frozen -80","S10764LC1","BSL4",3,"BSL4-3",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-04-29,"CU",16,"112",119,"DE373",2017-06-26,"D09","DI","C","Okisollo Channel","DN19",09:15:00,50.29725,-125.338485,1,0,0,0,1,0,0,0,0,0,0,0
"459","U10765","sealice_cal","frozen -80","S10765LC1","BSL4",4,"BSL4-4",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-04-29,"CU",17.5,"112",117,"DE373",2017-06-26,"D09","DI","C","Okisollo Channel","DN19",09:15:00,50.29725,-125.338485,2,0,0,0,2,0,0,0,0,0,0,0
"460","U10842","sealice_cal","frozen -80","S10842LC1","BSL4",5,"BSL4-5",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-04-30,"CU",11,"99",105,"DE374",2017-06-28,"D10","DI","E","Hall Point","DN21",07:30:00,50.434701,-125.26607,1,0,0,0,1,0,0,0,0,0,0,0
"461","U10849","sealice_cal","frozen -80","S10849LC1","BSL4",7,"BSL4-7",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-04-30,"CU",10.9,"97",103,"DE374",2017-06-28,"D10","DI","E","Hall Point","DN21",07:30:00,50.434701,-125.26607,1,0,0,0,1,0,0,0,0,0,0,0
"462","U10843","sealice_cal","frozen -80","S10843LC1","BSL4",8,"BSL4-8",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-04-30,"CU",10.1,"93",99,"DE374",2017-06-28,"D10","DI","E","Hall Point","DN21",07:30:00,50.434701,-125.26607,2,1,0,0,1,0,0,0,0,0,0,0
"463","U12770","sealice_cal","frozen -80","S12770LC1","BSL4",9,"BSL4-9",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-06,"CU",18.3,"116",122,"JE308",2017-06-20,"J02","JS","N","Swanson Island","JN9",09:37:00,50.60233,-126.70309,1,0,0,0,1,0,0,0,0,0,0,0
"464","U12767","sealice_cal","frozen -80","S12767LC1","BSL4",10,"BSL4-10",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-06,"CU",24.7,"126",133,"JE308",2017-06-20,"J02","JS","N","Swanson Island","JN9",09:37:00,50.60233,-126.70309,1,0,0,0,1,0,0,0,0,0,0,0
"465","U11408","sealice_cal","frozen -80","S11408LC1","BSL4",11,"BSL4-11",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-07,"CU",18.5,"119",125,"DE381",2017-07-10,"D09","DI","C","Okisollo Channel","DN35",08:15:00,50.305134,-125.337052,1,0,0,0,1,0,0,0,0,0,0,0
"466","U11409","sealice_cal","frozen -80","S11409LC1","BSL4",12,"BSL4-12",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-07,"CU",13.1,"106",110,"DE381",2017-07-10,"D09","DI","C","Okisollo Channel","DN35",08:15:00,50.305134,-125.337052,4,3,0,0,1,0,0,0,0,0,0,0
"467","U11407","sealice_cal","frozen -80","S11407LC1","BSL4",13,"BSL4-13",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-11,"CU",18.9,"119",123,"DE381",2017-07-10,"D09","DI","C","Okisollo Channel","DN35",08:15:00,50.305134,-125.337052,6,1,0,0,5,0,0,0,0,0,0,0
"468","U11404","sealice_cal","frozen -80","S11404LC1","BSL4",14,"BSL4-14",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-11,"CU",9.9,"93",97,"DE381",2017-07-10,"D09","DI","C","Okisollo Channel","DN35",08:15:00,50.305134,-125.337052,1,0,0,1,0,0,0,0,0,0,0,0
"469","U11406","sealice_cal","frozen -80","S11406LC1","BSL4",15,"BSL4-15",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-11,"CU",13.6,"103",108,"DE381",2017-07-10,"D09","DI","C","Okisollo Channel","DN35",08:15:00,50.305134,-125.337052,1,0,0,1,0,0,0,0,0,0,0,0
"470","U11401","sealice_lep","frozen -80","S11401LL1","BSL4",16,"BSL4-16",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-11,"CU",7.4,"78",NA,"DE381",2017-07-10,"D09","DI","C","Okisollo Channel","DN35",08:15:00,50.305134,-125.337052,3,0,0,0,0,2,0,0,0,1,0,0
"471","U11403","sealice_cal","frozen -80","S11403LC1","BSL4",17,"BSL4-17",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-11,"CU",6.7,"72",NA,"DE381",2017-07-10,"D09","DI","C","Okisollo Channel","DN35",08:15:00,50.305134,-125.337052,2,0,0,1,0,0,0,0,0,0,1,0
"472","U10282","sealice_cal","frozen -80","S10282LC1","BSL4",100,"BSL4-100","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",16.3,NA,121,"DE367",2017-05-29,"D09","DI","C","Okisollo Channel","DN7",11:43:00,50.309278,-125.320699,1,1,0,0,0,0,0,0,0,0,0,0
"473","U10289","sealice_cal","frozen -80","S10289LC1","BSL4",99,"BSL4-99","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",12.2,NA,105,"DE367",2017-05-29,"D09","DI","C","Okisollo Channel","DN7",11:43:00,50.309278,-125.320699,1,0,0,0,1,0,0,0,0,0,0,0
"474","U10927","sealice_cal","frozen -80","S10927LC1","BSL4",98,"BSL4-98","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",11.9,NA,105,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,1,0,0,0,1,0,0,0,0,0,0,0
"475","U10929","sealice_cal","frozen -80","S10929LC1","BSL4",97,"BSL4-97","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",11.7,NA,100,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,1,0,0,0,1,0,0,0,0,0,0,0
"476","U10928","sealice_cal","frozen -80","S10922LC1","BSL4",95,"BSL4-95","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",12.5,NA,106,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,1,0,0,0,1,0,0,0,0,0,0,0
"477","U10922","sealice_cal","frozen -80","S10924LC1","BSL4",94,"BSL4-94","left overnight with dry ice in -20 freezer","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",8.5,NA,NA,"DE375",2017-07-04,"D27","DI","W","Granite Point","DN23",11:15:00,50.27485,-125.377707,1,0,0,0,1,0,0,0,0,0,0,0
"478","U13088","sealice_cal","frozen -80","S13088LC1","BSL4",18,"BSL4-18",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",14.3,"105",111,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,1,0,0,0,1,0,0,0,0,0,0,0
"479","U13090","sealice_cal","frozen -80","S13090LC1","BSL4",19,"BSL4-19",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",13.6,"104",109,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,1,0,0,0,1,0,0,0,0,0,0,0
"480","U13087","sealice_cal","frozen -80","S13087LC1","BSL4",20,"BSL4-20",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",13,"107",113,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,3,1,0,0,2,0,0,0,0,0,0,0
"481","U13081","sealice_cal","frozen -80","S13081LC1","BSL4",21,"BSL4-21",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",17.2,"114",119,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,3,1,1,0,1,0,0,0,0,0,0,0
"482","U13083","sealice_cal","frozen -80","S13083LC1","BSL4",22,"BSL4-22",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",12.3,"106",112,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,2,0,0,0,2,0,0,0,0,0,0,0
"483","U13085","sealice_cal","frozen -80","S13085LC1","BSL4",23,"BSL4-23",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",17.3,"116",121,"JE312",2017-07-07,"J03","JS","N","Cracroft Point","JN17",06:56:00,50.54505,-126.65729,1,1,0,0,0,0,0,0,0,0,0,0
"484","U13249","sealice_cal","frozen -80","S13249LC1","BSL4",24,"BSL4-24",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",20.1,"119",124,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,1,1,0,0,0,0,0,0,0,0,0,0
"485","U13247","sealice_cal","frozen -80","S13247LC1","BSL4",25,"BSL4-25",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",9.4,"93",97,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,1,0,0,0,1,0,0,0,0,0,0,0
"486","U13243","sealice_cal","frozen -80","S13243LC1","BSL4",27,"BSL4-27",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-05-18,"CU",12.2,"102",106,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,2,2,0,0,0,0,0,0,0,0,0,0
