"","ufn","survey_date","site_id","region","species","sampling_week","louse_species","n_lice","year"
"363","U3008",2015-06-07,"D07","DI","CU",23,"motile_caligus",0,2015
"364","U4158",2015-06-07,"D07","DI","CU",23,"motile_caligus",0,2015
"365","U2934",2015-06-07,"D07","DI","CU",23,"motile_caligus",1,2015
"366","U1316",2015-06-09,"D09","DI","SO",23,"motile_caligus",0,2015
"367","U1310",2015-06-09,"D09","DI","SO",23,"motile_caligus",0,2015
"368","U1328",2015-06-09,"D09","DI","SO",23,"motile_caligus",0,2015
"369","U862",2015-06-09,"D09","DI","SO",23,"motile_caligus",0,2015
"370","U863",2015-06-09,"D09","DI","SO",23,"motile_caligus",0,2015
"371","U848",2015-06-09,"D09","DI","SO",23,"motile_caligus",0,2015
"372","U839",2015-06-09,"D09","DI","SO",23,"motile_caligus",0,2015
"373","U825",2015-06-09,"D09","DI","SO",23,"motile_caligus",0,2015
"374","U827",2015-06-09,"D09","DI","SO",23,"motile_caligus",0,2015
"375","U828",2015-06-09,"D09","DI","SO",23,"motile_caligus",1,2015
"376","U2838",2015-06-09,"D09","DI","PI",23,"motile_caligus",2,2015
"377","U3153",2015-06-09,"D09","DI","CU",23,"motile_caligus",0,2015
"378","U3158",2015-06-09,"D09","DI","CU",23,"motile_caligus",1,2015
"379","U3156",2015-06-09,"D09","DI","CU",23,"motile_caligus",1,2015
"380","U2666",2015-06-09,"D09","DI","CU",23,"motile_caligus",0,2015
"381","U2543",2015-06-09,"D09","DI","CU",23,"motile_caligus",1,2015
"382","U1318",2015-06-09,"D07","DI","SO",23,"motile_caligus",1,2015
"383","U1298",2015-06-09,"D07","DI","SO",23,"motile_caligus",0,2015
"384","U876",2015-06-09,"D07","DI","SO",23,"motile_caligus",0,2015
"385","U915",2015-06-09,"D07","DI","SO",23,"motile_caligus",0,2015
"386","U877",2015-06-09,"D07","DI","SO",23,"motile_caligus",3,2015
"387","U908",2015-06-09,"D07","DI","SO",23,"motile_caligus",1,2015
"388","U907",2015-06-09,"D07","DI","SO",23,"motile_caligus",0,2015
"389","U914",2015-06-09,"D07","DI","SO",23,"motile_caligus",0,2015
"390","U910",2015-06-09,"D07","DI","SO",23,"motile_caligus",0,2015
"391","U909",2015-06-09,"D07","DI","SO",23,"motile_caligus",2,2015
"392","U2517",2015-06-09,"D07","DI","PI",23,"motile_caligus",1,2015
"393","U2839",2015-06-09,"D07","DI","PI",23,"motile_caligus",2,2015
"394","U3025",2015-06-09,"D07","DI","CU",23,"motile_caligus",0,2015
"395","U2931",2015-06-09,"D07","DI","CU",23,"motile_caligus",0,2015
"396","U3020",2015-06-09,"D07","DI","CU",23,"motile_caligus",1,2015
"397","U3024",2015-06-09,"D07","DI","CU",23,"motile_caligus",0,2015
"398","U3022",2015-06-09,"D07","DI","CU",23,"motile_caligus",1,2015
"399","U769",2015-06-11,"D09","DI","SO",23,"motile_caligus",0,2015
"400","U771",2015-06-11,"D09","DI","SO",23,"motile_caligus",0,2015
"401","U792",2015-06-11,"D09","DI","SO",23,"motile_caligus",0,2015
"402","U773",2015-06-11,"D09","DI","SO",23,"motile_caligus",0,2015
"403","U755",2015-06-11,"D09","DI","SO",23,"motile_caligus",0,2015
"404","U774",2015-06-11,"D09","DI","SO",23,"motile_caligus",0,2015
"405","U791",2015-06-11,"D09","DI","SO",23,"motile_caligus",0,2015
"406","U768",2015-06-11,"D09","DI","SO",23,"motile_caligus",1,2015
"407","U772",2015-06-11,"D09","DI","SO",23,"motile_caligus",0,2015
"408","U767",2015-06-11,"D09","DI","SO",23,"motile_caligus",1,2015
"409","U2537",2015-06-11,"D09","DI","PI",23,"motile_caligus",0,2015
"410","U3096",2015-06-11,"D09","DI","CU",23,"motile_caligus",0,2015
"411","U3095",2015-06-11,"D09","DI","CU",23,"motile_caligus",1,2015
"412","U3128",2015-06-11,"D09","DI","CU",23,"motile_caligus",0,2015
"413","U3127",2015-06-11,"D09","DI","CU",23,"motile_caligus",0,2015
"414","U3129",2015-06-11,"D09","DI","CU",23,"motile_caligus",0,2015
"415","U3226",2015-06-11,"D07","DI","PI",23,"motile_caligus",2,2015
"416","U3227",2015-06-11,"D07","DI","PI",23,"motile_caligus",2,2015
"417","U3231",2015-06-11,"D07","DI","PI",23,"motile_caligus",0,2015
"418","U868",2015-06-13,"D07","DI","SO",24,"motile_caligus",0,2015
"419","U869",2015-06-13,"D07","DI","SO",24,"motile_caligus",2,2015
"420","U870",2015-06-13,"D07","DI","SO",24,"motile_caligus",3,2015
"421","U867",2015-06-13,"D07","DI","SO",24,"motile_caligus",1,2015
"422","U891",2015-06-13,"D07","DI","SO",24,"motile_caligus",1,2015
"423","U866",2015-06-13,"D07","DI","SO",24,"motile_caligus",1,2015
"424","U882",2015-06-13,"D07","DI","SO",24,"motile_caligus",2,2015
"425","U883",2015-06-13,"D07","DI","SO",24,"motile_caligus",0,2015
"426","U881",2015-06-13,"D07","DI","SO",24,"motile_caligus",0,2015
"427","U884",2015-06-13,"D07","DI","SO",24,"motile_caligus",3,2015
"428","U2526",2015-06-13,"D07","DI","PI",24,"motile_caligus",2,2015
"429","U2860",2015-06-13,"D07","DI","PI",24,"motile_caligus",2,2015
"430","U2529",2015-06-13,"D07","DI","PI",24,"motile_caligus",1,2015
"431","U4097",2015-06-13,"D07","DI","CU",24,"motile_caligus",2,2015
"432","U4096",2015-06-13,"D07","DI","CU",24,"motile_caligus",1,2015
"433","U2927",2015-06-13,"D07","DI","CU",24,"motile_caligus",0,2015
"434","U3023",2015-06-13,"D07","DI","CU",24,"motile_caligus",0,2015
"435","U3021",2015-06-13,"D07","DI","CU",24,"motile_caligus",0,2015
"436","U4065",2015-06-13,"D07","DI","CU",24,"motile_caligus",2,2015
"437","U4098",2015-06-13,"D07","DI","CU",24,"motile_caligus",0,2015
"438","U4149",2015-06-13,"D07","DI","CU",24,"motile_caligus",0,2015
"439","U3017",2015-06-13,"D07","DI","CU",24,"motile_caligus",1,2015
"440","U2928",2015-06-13,"D07","DI","CU",24,"motile_caligus",0,2015
"441","U4755",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"442","U4791",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"443","U4807",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"444","U4754",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"445","U4788",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"446","U4735",2015-06-14,"D09","DI","SO",24,"motile_caligus",3,2015
"447","U4790",2015-06-14,"D09","DI","SO",24,"motile_caligus",1,2015
"448","U4789",2015-06-14,"D09","DI","SO",24,"motile_caligus",1,2015
"449","U4734",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"450","U4808",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"451","U1095",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"452","U1093",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"453","U1061",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"454","U1074",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"455","U1083",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"456","U1062",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"457","U1094",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"458","U1075",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"459","U1092",2015-06-14,"D09","DI","SO",24,"motile_caligus",1,2015
"460","U1063",2015-06-14,"D09","DI","SO",24,"motile_caligus",2,2015
"461","U4806",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"462","U4824",2015-06-14,"D09","DI","SO",24,"motile_caligus",2,2015
"463","U4736",2015-06-14,"D09","DI","SO",24,"motile_caligus",2,2015
"464","U4809",2015-06-14,"D09","DI","SO",24,"motile_caligus",1,2015
"465","U4792",2015-06-14,"D09","DI","SO",24,"motile_caligus",2,2015
"466","U4805",2015-06-14,"D09","DI","SO",24,"motile_caligus",0,2015
"467","U2899",2015-06-14,"D09","DI","PI",24,"motile_caligus",1,2015
"468","U3105",2015-06-14,"D09","DI","CU",24,"motile_caligus",1,2015
"469","U3104",2015-06-14,"D09","DI","CU",24,"motile_caligus",1,2015
"470","U3118",2015-06-14,"D09","DI","CU",24,"motile_caligus",0,2015
"471","U3114",2015-06-14,"D09","DI","CU",24,"motile_caligus",0,2015
"472","U3099",2015-06-14,"D09","DI","CU",24,"motile_caligus",0,2015
"473","U3112",2015-06-14,"D09","DI","CU",24,"motile_caligus",1,2015
"474","U1364",2015-06-17,"D08","DI","SO",24,"motile_caligus",1,2015
"475","U471",2015-06-17,"D08","DI","SO",24,"motile_caligus",0,2015
"476","U1339",2015-06-17,"D08","DI","SO",24,"motile_caligus",0,2015
"477","U1340",2015-06-17,"D08","DI","SO",24,"motile_caligus",0,2015
"478","U472",2015-06-17,"D08","DI","SO",24,"motile_caligus",0,2015
"479","U473",2015-06-17,"D08","DI","SO",24,"motile_caligus",0,2015
"480","U1343",2015-06-17,"D08","DI","SO",24,"motile_caligus",0,2015
"481","U4873",2015-06-17,"D08","DI","SO",24,"motile_caligus",0,2015
"482","U1365",2015-06-17,"D08","DI","SO",24,"motile_caligus",0,2015
"483","U1366",2015-06-17,"D08","DI","SO",24,"motile_caligus",0,2015
"484","U481",2015-06-17,"D08","DI","SO",24,"motile_caligus",0,2015
"485","U1357",2015-06-17,"D08","DI","SO",24,"motile_caligus",0,2015
"486","U4023",2015-06-17,"D08","DI","CU",24,"motile_caligus",0,2015
"487","U4017",2015-06-17,"D08","DI","CU",24,"motile_caligus",0,2015
"488","U4025",2015-06-17,"D08","DI","CU",24,"motile_caligus",0,2015
"489","U4021",2015-06-17,"D08","DI","CU",24,"motile_caligus",0,2015
"490","U4026",2015-06-17,"D08","DI","CU",24,"motile_caligus",1,2015
"491","U4022",2015-06-17,"D08","DI","CU",24,"motile_caligus",0,2015
"492","U4018",2015-06-17,"D08","DI","CU",24,"motile_caligus",0,2015
"493","U4019",2015-06-17,"D08","DI","CU",24,"motile_caligus",0,2015
"494","U4024",2015-06-17,"D08","DI","CU",24,"motile_caligus",0,2015
"495","U4020",2015-06-17,"D08","DI","CU",24,"motile_caligus",0,2015
"496","U901",2015-06-18,"D09","DI","SO",24,"motile_caligus",2,2015
"497","U899",2015-06-18,"D09","DI","SO",24,"motile_caligus",1,2015
"498","U898",2015-06-18,"D09","DI","SO",24,"motile_caligus",1,2015
"499","U890",2015-06-18,"D09","DI","SO",24,"motile_caligus",2,2015
"500","U852",2015-06-18,"D09","DI","SO",24,"motile_caligus",0,2015
"501","U903",2015-06-18,"D09","DI","SO",24,"motile_caligus",0,2015
"502","U897",2015-06-18,"D09","DI","SO",24,"motile_caligus",2,2015
"503","U902",2015-06-18,"D09","DI","SO",24,"motile_caligus",1,2015
"504","U911",2015-06-18,"D09","DI","SO",24,"motile_caligus",2,2015
"505","U900",2015-06-18,"D09","DI","SO",24,"motile_caligus",0,2015
"506","U2796",2015-06-18,"D09","DI","CU",24,"motile_caligus",0,2015
"507","U2907",2015-06-18,"D09","DI","CU",24,"motile_caligus",2,2015
"508","U2795",2015-06-18,"D09","DI","CU",24,"motile_caligus",0,2015
"509","U2800",2015-06-18,"D09","DI","CU",24,"motile_caligus",0,2015
"510","U2906",2015-06-18,"D09","DI","CU",24,"motile_caligus",0,2015
"511","U1012",2015-06-20,"D09","DI","SO",25,"motile_caligus",0,2015
"512","U1004",2015-06-20,"D09","DI","SO",25,"motile_caligus",1,2015
"513","U1001",2015-06-20,"D09","DI","SO",25,"motile_caligus",0,2015
"514","U996",2015-06-20,"D09","DI","SO",25,"motile_caligus",5,2015
"515","U989",2015-06-20,"D09","DI","SO",25,"motile_caligus",1,2015
"516","U997",2015-06-20,"D09","DI","SO",25,"motile_caligus",0,2015
"517","U998",2015-06-20,"D09","DI","SO",25,"motile_caligus",1,2015
"518","U1003",2015-06-20,"D09","DI","SO",25,"motile_caligus",0,2015
"519","U990",2015-06-20,"D09","DI","SO",25,"motile_caligus",0,2015
"520","U1011",2015-06-20,"D09","DI","SO",25,"motile_caligus",4,2015
"521","U1002",2015-06-20,"D09","DI","SO",25,"motile_caligus",0,2015
"522","U3092",2015-06-20,"D09","DI","CU",25,"motile_caligus",2,2015
"523","U3147",2015-06-20,"D09","DI","CU",25,"motile_caligus",1,2015
"524","U3150",2015-06-20,"D09","DI","CU",25,"motile_caligus",1,2015
"525","U3089",2015-06-20,"D09","DI","CU",25,"motile_caligus",1,2015
"526","U3144",2015-06-20,"D09","DI","CU",25,"motile_caligus",1,2015
"527","U1059",2015-06-22,"D10","DI","SO",25,"motile_caligus",2,2015
"528","U1039",2015-06-22,"D10","DI","SO",25,"motile_caligus",0,2015
"529","U1029",2015-06-22,"D10","DI","SO",25,"motile_caligus",0,2015
"530","U1050",2015-06-22,"D10","DI","SO",25,"motile_caligus",0,2015
"531","U1071",2015-06-22,"D10","DI","SO",25,"motile_caligus",1,2015
"532","U1081",2015-06-22,"D10","DI","SO",25,"motile_caligus",0,2015
"533","U1072",2015-06-22,"D10","DI","SO",25,"motile_caligus",1,2015
"534","U1040",2015-06-22,"D10","DI","SO",25,"motile_caligus",0,2015
"535","U1073",2015-06-22,"D10","DI","SO",25,"motile_caligus",1,2015
"536","U1058",2015-06-22,"D10","DI","SO",25,"motile_caligus",0,2015
"537","U1030",2015-06-22,"D10","DI","SO",25,"motile_caligus",1,2015
"538","U913",2015-06-22,"D09","DI","SO",25,"motile_caligus",1,2015
"539","U905",2015-06-22,"D09","DI","SO",25,"motile_caligus",2,2015
"540","U912",2015-06-22,"D09","DI","SO",25,"motile_caligus",0,2015
"541","U853",2015-06-22,"D09","DI","SO",25,"motile_caligus",5,2015
"542","U873",2015-06-22,"D09","DI","SO",25,"motile_caligus",1,2015
"543","U906",2015-06-22,"D09","DI","SO",25,"motile_caligus",0,2015
"544","U875",2015-06-22,"D09","DI","SO",25,"motile_caligus",1,2015
"545","U872",2015-06-22,"D09","DI","SO",25,"motile_caligus",0,2015
"546","U904",2015-06-22,"D09","DI","SO",25,"motile_caligus",1,2015
"547","U874",2015-06-22,"D09","DI","SO",25,"motile_caligus",1,2015
"548","U2516",2015-06-22,"D09","DI","PI",25,"motile_caligus",1,2015
"549","U2515",2015-06-22,"D09","DI","PI",25,"motile_caligus",2,2015
"550","U2837",2015-06-22,"D09","DI","PI",25,"motile_caligus",0,2015
"551","U2514",2015-06-22,"D09","DI","PI",25,"motile_caligus",0,2015
"552","U2835",2015-06-22,"D09","DI","PI",25,"motile_caligus",2,2015
"553","U2836",2015-06-22,"D09","DI","PI",25,"motile_caligus",1,2015
"554","U2834",2015-06-22,"D09","DI","PI",25,"motile_caligus",1,2015
"555","U3009",2015-06-22,"D09","DI","CU",25,"motile_caligus",0,2015
"556","U3013",2015-06-22,"D09","DI","CU",25,"motile_caligus",0,2015
"557","U2924",2015-06-22,"D09","DI","CU",25,"motile_caligus",0,2015
"558","U2920",2015-06-22,"D09","DI","CU",25,"motile_caligus",0,2015
"559","U3010",2015-06-22,"D09","DI","CU",25,"motile_caligus",0,2015
"560","U838",2015-06-24,"D10","DI","SO",25,"motile_caligus",0,2015
"561","U842",2015-06-24,"D10","DI","SO",25,"motile_caligus",1,2015
"562","U841",2015-06-24,"D10","DI","SO",25,"motile_caligus",0,2015
"563","U843",2015-06-24,"D10","DI","SO",25,"motile_caligus",1,2015
"564","U837",2015-06-24,"D10","DI","SO",25,"motile_caligus",0,2015
"565","U836",2015-06-24,"D10","DI","SO",25,"motile_caligus",0,2015
"566","U835",2015-06-24,"D10","DI","SO",25,"motile_caligus",0,2015
"567","U3134",2015-06-24,"D09","DI","CU",25,"motile_caligus",1,2015
"568","U3131",2015-06-24,"D09","DI","CU",25,"motile_caligus",1,2015
"569","U3133",2015-06-24,"D09","DI","CU",25,"motile_caligus",0,2015
"570","U3130",2015-06-24,"D09","DI","CU",25,"motile_caligus",0,2015
"571","U3132",2015-06-24,"D09","DI","CU",25,"motile_caligus",0,2015
"572","U889",2015-06-27,"D09","DI","SO",26,"motile_caligus",1,2015
"573","U888",2015-06-27,"D09","DI","SO",26,"motile_caligus",1,2015
"574","U892",2015-06-27,"D09","DI","SO",26,"motile_caligus",0,2015
"575","U895",2015-06-27,"D09","DI","SO",26,"motile_caligus",0,2015
"576","U894",2015-06-27,"D09","DI","SO",26,"motile_caligus",1,2015
"577","U887",2015-06-27,"D09","DI","SO",26,"motile_caligus",1,2015
"578","U896",2015-06-27,"D09","DI","SO",26,"motile_caligus",0,2015
"579","U851",2015-06-27,"D09","DI","SO",26,"motile_caligus",0,2015
"580","U893",2015-06-27,"D09","DI","SO",26,"motile_caligus",1,2015
"581","U885",2015-06-27,"D09","DI","SO",26,"motile_caligus",0,2015
"582","U886",2015-06-27,"D09","DI","SO",26,"motile_caligus",1,2015
"583","U3205",2015-06-27,"D09","DI","PI",26,"motile_caligus",1,2015
"584","U3218",2015-06-27,"D09","DI","PI",26,"motile_caligus",0,2015
"585","U3204",2015-06-27,"D09","DI","PI",26,"motile_caligus",1,2015
"586","U3210",2015-06-27,"D09","DI","PI",26,"motile_caligus",1,2015
"587","U3213",2015-06-27,"D09","DI","PI",26,"motile_caligus",2,2015
"588","U3208",2015-06-27,"D09","DI","PI",26,"motile_caligus",0,2015
"589","U3212",2015-06-27,"D09","DI","PI",26,"motile_caligus",1,2015
"590","U3211",2015-06-27,"D09","DI","PI",26,"motile_caligus",0,2015
"591","U3206",2015-06-27,"D09","DI","PI",26,"motile_caligus",2,2015
"592","U3209",2015-06-27,"D09","DI","PI",26,"motile_caligus",2,2015
"593","U2662",2015-06-27,"D09","DI","CU",26,"motile_caligus",0,2015
"594","U3146",2015-06-27,"D09","DI","CU",26,"motile_caligus",0,2015
"595","U3091",2015-06-27,"D09","DI","CU",26,"motile_caligus",0,2015
"596","U3140",2015-06-27,"D09","DI","CU",26,"motile_caligus",1,2015
"597","U2660",2015-06-27,"D09","DI","CU",26,"motile_caligus",1,2015
"598","U597",2015-06-29,"D09","DI","SO",26,"motile_caligus",2,2015
"599","U636",2015-06-29,"D09","DI","SO",26,"motile_caligus",0,2015
"600","U635",2015-06-29,"D09","DI","SO",26,"motile_caligus",1,2015
"601","U613",2015-06-29,"D09","DI","SO",26,"motile_caligus",0,2015
"602","U598",2015-06-29,"D09","DI","SO",26,"motile_caligus",2,2015
"603","U639",2015-06-29,"D09","DI","SO",26,"motile_caligus",1,2015
"604","U638",2015-06-29,"D09","DI","SO",26,"motile_caligus",0,2015
"605","U637",2015-06-29,"D09","DI","SO",26,"motile_caligus",0,2015
"606","U3106",2015-06-29,"D09","DI","CU",26,"motile_caligus",1,2015
"607","U3100",2015-06-29,"D09","DI","CU",26,"motile_caligus",2,2015
"608","U3113",2015-06-29,"D09","DI","CU",26,"motile_caligus",1,2015
"609","U3103",2015-06-29,"D09","DI","CU",26,"motile_caligus",0,2015
"610","U3107",2015-06-29,"D09","DI","CU",26,"motile_caligus",0,2015
"611","U3110",2015-06-29,"D09","DI","CU",26,"motile_caligus",0,2015
"612","U3109",2015-06-29,"D09","DI","CU",26,"motile_caligus",0,2015
"613","U223",2015-07-02,"D09","DI","SO",26,"motile_caligus",1,2015
"614","U247",2015-07-02,"D09","DI","SO",26,"motile_caligus",1,2015
"615","U246",2015-07-02,"D09","DI","SO",26,"motile_caligus",4,2015
"616","U251",2015-07-02,"D09","DI","SO",26,"motile_caligus",0,2015
"617","U4856",2015-07-02,"D09","DI","SO",26,"motile_caligus",0,2015
"618","U240",2015-07-02,"D09","DI","SO",26,"motile_caligus",2,2015
"619","U252",2015-07-02,"D09","DI","SO",26,"motile_caligus",0,2015
"620","U245",2015-07-02,"D09","DI","SO",26,"motile_caligus",0,2015
"621","U253",2015-07-02,"D09","DI","SO",26,"motile_caligus",1,2015
"622","U248",2015-07-02,"D09","DI","SO",26,"motile_caligus",4,2015
"623","U1330",2015-07-02,"D09","DI","SO",26,"motile_caligus",1,2015
"624","U2900",2015-07-02,"D09","DI","PI",26,"motile_caligus",0,2015
"625","U3236",2015-07-02,"D09","DI","PI",26,"motile_caligus",0,2015
"626","U3225",2015-07-02,"D09","DI","PI",26,"motile_caligus",0,2015
"627","U2538",2015-07-02,"D09","DI","PI",26,"motile_caligus",0,2015
"628","U3235",2015-07-02,"D09","DI","PI",26,"motile_caligus",3,2015
"629","U3229",2015-07-02,"D09","DI","PI",26,"motile_caligus",0,2015
"630","U3234",2015-07-02,"D09","DI","PI",26,"motile_caligus",0,2015
"631","U3154",2015-07-02,"D09","DI","CU",26,"motile_caligus",1,2015
"632","U3152",2015-07-02,"D09","DI","CU",26,"motile_caligus",0,2015
"633","U3145",2015-07-02,"D09","DI","CU",26,"motile_caligus",0,2015
"634","U3155",2015-07-02,"D09","DI","CU",26,"motile_caligus",1,2015
"635","U3149",2015-07-02,"D09","DI","CU",26,"motile_caligus",0,2015
"636","U667",2015-07-06,"D09","DI","SO",27,"motile_caligus",3,2015
"637","U675",2015-07-06,"D09","DI","SO",27,"motile_caligus",3,2015
"638","U683",2015-07-06,"D09","DI","SO",27,"motile_caligus",2,2015
"639","U684",2015-07-06,"D09","DI","SO",27,"motile_caligus",3,2015
"640","U2667",2015-07-06,"D09","DI","CU",27,"motile_caligus",3,2015
"641","U3161",2015-07-06,"D09","DI","CU",27,"motile_caligus",2,2015
"642","U3160",2015-07-06,"D09","DI","CU",27,"motile_caligus",2,2015
"643","U3157",2015-07-06,"D09","DI","CU",27,"motile_caligus",1,2015
"644","U3159",2015-07-06,"D09","DI","CU",27,"motile_caligus",3,2015
"645","U662",2015-07-07,"D09","DI","SO",27,"motile_caligus",4,2015
"646","U650",2015-07-07,"D09","DI","SO",27,"motile_caligus",5,2015
"647","U671",2015-07-07,"D09","DI","SO",27,"motile_caligus",2,2015
"648","U658",2015-07-07,"D09","DI","SO",27,"motile_caligus",0,2015
"649","U663",2015-07-07,"D09","DI","SO",27,"motile_caligus",0,2015
"650","U3221",2015-07-07,"D09","DI","PI",27,"motile_caligus",3,2015
"651","U3224",2015-07-07,"D09","DI","PI",27,"motile_caligus",1,2015
"652","U3214",2015-07-07,"D09","DI","PI",27,"motile_caligus",1,2015
"653","U3217",2015-07-07,"D09","DI","PI",27,"motile_caligus",0,2015
"654","U3215",2015-07-07,"D09","DI","PI",27,"motile_caligus",0,2015
"655","U3223",2015-07-07,"D09","DI","PI",27,"motile_caligus",0,2015
"656","U3222",2015-07-07,"D09","DI","PI",27,"motile_caligus",1,2015
"657","U3219",2015-07-07,"D09","DI","PI",27,"motile_caligus",0,2015
"658","U3216",2015-07-07,"D09","DI","PI",27,"motile_caligus",0,2015
"659","U3220",2015-07-07,"D09","DI","PI",27,"motile_caligus",0,2015
"660","U3136",2015-07-07,"D09","DI","CU",27,"motile_caligus",0,2015
"661","U3138",2015-07-07,"D09","DI","CU",27,"motile_caligus",1,2015
"662","U3135",2015-07-07,"D09","DI","CU",27,"motile_caligus",0,2015
"663","U3139",2015-07-07,"D09","DI","CU",27,"motile_caligus",0,2015
"664","U3137",2015-07-07,"D09","DI","CU",27,"motile_caligus",0,2015
"665","U2785",2016-05-14,"D08","DI","SO",19,"motile_caligus",0,2016
"666","U3885",2016-05-14,"D08","DI","PI",19,"motile_caligus",0,2016
"667","U3886",2016-05-14,"D08","DI","PI",19,"motile_caligus",0,2016
