"","ufn","semsp_id","sample_type","sample_id","container_id","container_cell","sample_location","comments_sample","sample_status","sample_qc_flag","sample_flag_reason","sample_qc_log","container_type","storage_medium","date_updated","current_location","storage_unit","storage_tier_1","storage_tier_2","shipping_container","date_shipped","shipping_destination","date_received","expecting_return","date_returned","comments"
"560","U4367","2016-05-28-J03-SO-19","fatty_acid","SFA4767","BFASO44",58,"BFASO44-58",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 14",NA,NA,NA,NA,NA,NA,NA
"561","U4437","2016-06-23-J03-SO-21","fatty_acid","SFA4837","BFASO46",7,"BFASO46-7",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"562","U4436","2016-06-23-J03-SO-22","fatty_acid","SFA4836","BFASO45",98,"BFASO45-98",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"563","U4462","2016-06-23-J03-SO-23","fatty_acid","SFA4862","BFASO46",12,"BFASO46-12",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"564","U4416","2016-06-23-J03-SO-24","fatty_acid","SFA4816","BFASO46",1,"BFASO46-1",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"565","U4409","2016-06-23-J03-SO-25","fatty_acid","SFA4809","BFASO46",3,"BFASO46-3",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"566","U4461","2016-06-23-J03-SO-26","fatty_acid","SFA4861","BFASO46",5,"BFASO46-5",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"567","U4533","2016-06-04-J03-SO-11","fatty_acid","SFA4933","BFASO48",7,"BFASO48-7",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"568","U4536","2016-06-04-J03-SO-12","fatty_acid","SFA4936","BFASO48",14,"BFASO48-14",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"569","U4534","2016-06-04-J03-SO-13","fatty_acid","SFA4934","BFASO48",9,"BFASO48-9",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"570","U4535","2016-06-04-J03-SO-14","fatty_acid","SFA4935","BFASO48",12,"BFASO48-12",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"571","U4560","2016-06-04-J03-SO-15","fatty_acid","SFA4960","BFASO48",11,"BFASO48-11",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"572","U4622","2016-06-04-J03-SO-16","fatty_acid","SFA5022","BFASO48",5,"BFASO48-5",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"573","U4855","2015-06-08-J03-SO-16","fatty_acid","SFA5305","BFASO13",19,"BFASO13-19",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"574","U4854","2015-06-08-J03-SO-18","fatty_acid","SFA5304","BFASO13",17,"BFASO13-17",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"575","U1031","2015-05-31-J03-SO-1","fatty_acid","S1031FA1","BFASO15",98,"BFASO15-98",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"576","U1016","2015-05-31-J03-SO-11","fatty_acid","S1016FA1","BFASO15",100,"BFASO15-100",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"577","U1017","2015-05-31-J03-SO-12","fatty_acid","S1017FA1","BFASO16",7,"BFASO16-7",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"578","U1010","2015-05-31-J03-SO-17","fatty_acid","S1010FA1","BFASO16",5,"BFASO16-5",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"579","U1015","2015-05-31-J03-SO-18","fatty_acid","S1015FA1","BFASO15",81,"BFASO15-81",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"580","U1008","2015-05-31-J03-SO-2","fatty_acid","S1008FA1","BFASO15",96,"BFASO15-96",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 5",NA,NA,NA,NA,NA,NA,NA
"581","U10081","2017-05-25-D09-SO-1","fatty_acid","S10081FA1","BFA5",42,"BFA5-42",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 1","Tray 44",NA,NA,NA,NA,NA,NA,NA
"582","U10082","2017-05-25-D09-SO-2","fatty_acid","S10082FA1","BFA5",44,"BFA5-44",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 1","Tray 44",NA,NA,NA,NA,NA,NA,NA
"583","U10083","2017-05-25-D09-SO-3","fatty_acid","S10083FA1","BFA5",88,"BFA5-88",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 1","Tray 44",NA,NA,NA,NA,NA,NA,NA
"584","U10561","2017-06-07-D09-SO-1","fatty_acid","S10561FA1","BFA5",48,"BFA5-48",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 1","Tray 44",NA,NA,NA,NA,NA,NA,NA
"585","U10562","2017-06-07-D09-SO-2","fatty_acid","S10562FA1","BFA6",45,"BFA6-45",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 3","Shelf 1","Tray 25",NA,NA,NA,NA,NA,NA,NA
"586","U10563","2017-06-07-D09-SO-3","fatty_acid","S10563FA1","BFA5",45,"BFA5-45",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 1","Tray 44",NA,NA,NA,NA,NA,NA,NA
"587","U10564","2017-06-07-D09-SO-4","fatty_acid","S10564FA1","BFA6",47,"BFA6-47",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 3","Shelf 1","Tray 25",NA,NA,NA,NA,NA,NA,NA
"588","U10565","2017-06-07-D09-SO-5","fatty_acid","S10565FA1","BFA6",49,"BFA6-49",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 3","Shelf 1","Tray 25",NA,NA,NA,NA,NA,NA,NA
"589","U10566","2017-06-07-D09-SO-6","fatty_acid","S10566FA1","BFA6",50,"BFA6-50",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 3","Shelf 1","Tray 25",NA,NA,NA,NA,NA,NA,NA
"590","U11121","2017-06-20-D09-SO-1","fatty_acid","S11121FA1","BFA6",29,"BFA6-29",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 3","Shelf 1","Tray 25",NA,NA,NA,NA,NA,NA,NA
"591","U11122","2017-06-20-D09-SO-2","fatty_acid","S11122FA1","BFA6",28,"BFA6-28",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 3","Shelf 1","Tray 25",NA,NA,NA,NA,NA,NA,NA
"592","U11123","2017-06-20-D09-SO-3","fatty_acid","S11123FA1","BFA6",31,"BFA6-31",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 3","Shelf 1","Tray 25",NA,NA,NA,NA,NA,NA,NA
"593","U11281","2017-07-05-D09-SO-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","U11282","2017-07-05-D09-SO-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
