ufn,cm_lab,cpaf_lab,caf_lab,cgf_lab,lgf_lab,laf_lab,lpaf_lab,lpam_lab,lam_lab,ucal_lab,ulep_lab,lab_count_no_id,lice_collection_protocol,lice_id_protocol_lab
U3671,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3672,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3673,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3674,0,0,0,1,0,0,1,0,0,1,0,NA,lab_motiles,lab_motiles
U3675,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3806,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3807,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3682,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3676,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3677,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3678,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3679,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3680,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3681,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3683,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3808,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3809,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3810,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3687,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3688,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3689,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3690,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3684,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3685,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3686,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3917,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles,lab_motiles
U3918,0,0,0,0,0,0,0,0,0,0,1,NA,lab_motiles,lab_motiles
U3919,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3920,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3921,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3915,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3916,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3914,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3814,0,2,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3815,0,0,0,0,0,0,0,0,0,2,0,NA,lab_motiles,lab_motiles
U3816,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3817,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3818,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3852,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3853,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3854,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3855,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3856,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3811,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3812,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3813,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3691,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3692,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3693,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3694,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3695,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3696,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3697,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3698,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3699,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3700,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3922,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3923,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3924,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles,lab_motiles
U3925,0,0,0,0,0,0,0,0,1,0,0,NA,lab_motiles,lab_motiles
U3926,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3927,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3857,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3858,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3859,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3860,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3861,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3862,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3863,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3864,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3929,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3930,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3931,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3932,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3933,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3935,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3936,1,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3937,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3934,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3928,0,1,0,0,0,0,0,0,2,0,0,NA,lab_motiles,lab_motiles
U3869,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3870,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3871,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3872,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3873,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3874,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3868,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3940,0,0,1,0,0,0,0,1,0,0,0,NA,lab_motiles,lab_motiles
U3949,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3942,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3938,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3943,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3944,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3945,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3946,1,0,2,0,0,0,1,0,0,0,0,NA,lab_motiles,lab_motiles
U3947,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3948,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3939,0,0,0,1,0,0,0,1,1,0,0,NA,lab_motiles,lab_motiles
U3941,0,0,0,0,0,0,0,0,1,0,0,NA,lab_motiles,lab_motiles
U3876,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3822,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3823,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3866,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3875,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3865,2,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3877,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3882,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles,lab_motiles
U3867,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3878,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3879,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3880,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3881,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3950,0,0,0,0,0,0,0,0,1,0,0,NA,lab_motiles,lab_motiles
U3951,0,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3952,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3953,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3954,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3955,1,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3885,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3886,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3995,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3996,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3958,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3959,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3956,2,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3957,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3701,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3702,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3970,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3971,1,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3972,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3973,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3974,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3975,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3997,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3976,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3977,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3998,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3999,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4000,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4001,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4002,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles,lab_motiles
U4003,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4004,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4005,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4006,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4008,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4009,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4010,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4011,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4012,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4013,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4014,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4015,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4016,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4007,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3981,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3980,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3979,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3982,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3978,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3703,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3704,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3705,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3706,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3707,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3708,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3709,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3710,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3711,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3712,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3713,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3714,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3883,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3884,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3715,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3716,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3717,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3718,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3719,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3720,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3960,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3961,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3721,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3722,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3723,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3724,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3725,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3726,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3727,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3728,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3729,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3730,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3985,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3986,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3987,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3988,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3989,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3990,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3991,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3992,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3962,2,0,1,0,0,0,0,0,1,0,0,NA,lab_motiles,lab_motiles
U3984,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles,lab_motiles
U3983,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3993,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3834,0,0,0,0,0,0,0,0,1,0,0,NA,lab_motiles,lab_motiles
U3835,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3836,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3837,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3824,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3826,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3827,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3828,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3829,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3830,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3831,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3832,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3833,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3825,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3838,0,0,0,0,0,0,0,0,0,0,1,NA,lab_motiles,lab_motiles
U3839,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3840,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3890,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3891,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3843,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3844,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3845,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3846,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3847,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3848,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3841,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3842,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3887,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3888,0,0,0,0,1,0,1,0,0,0,0,NA,lab_motiles,lab_motiles
U3889,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4020,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4021,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4022,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4017,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4018,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4019,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4023,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4024,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4025,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4026,0,0,0,1,0,0,0,0,1,0,0,NA,lab_motiles,lab_motiles
U4201,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4202,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4203,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4204,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4225,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4226,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4227,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4228,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4229,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4230,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4273,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4274,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4275,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4276,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4277,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4278,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4279,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4280,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4281,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4282,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4283,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4284,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4231,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4232,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4233,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4234,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4235,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4236,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4237,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4238,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4239,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4240,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4241,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4242,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4243,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4244,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4245,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4246,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4247,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4248,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4249,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4250,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4251,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4252,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4253,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4254,1,2,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4255,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4256,1,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4257,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4258,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4259,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4260,0,2,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4261,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4262,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4263,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4264,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4265,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4266,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4267,2,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4268,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4205,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4206,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4207,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4208,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4269,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4270,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4271,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4272,1,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles,lab_motiles
U4297,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4298,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4299,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4300,0,2,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4301,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4302,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4285,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4286,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4287,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U4288,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
