sample_id,stock_1,region_1,prob_1,stock_2,region_2,prob_2,stock_3,region_3,prob_3,stock_4,region_4,prob_4,stock_5,region_5,prob_5
SDN1161,Birkenhead,3,0.48,Wasko_Cr,3,0.33,Chilko_south,2,0.14,L_Adams,4,0.01,Quesnel_Horsef,3,0.01
SDN1162,Chilko,3,0.97,Chilko-North,3,0.02,Quesnel_Horsef,3,0,Chilko_south,2,0,Blackwater,1,0
SDN1163,Chilko,3,0.97,Chilko_south,2,0.01,Horsefly,3,0,Quesnel_Horsef,3,0,Roaring,3,0
SDN1164,Quesnel_Horsef,3,0.99,Horsefly,3,0,L_Horsefly,3,0,M_Horsefly,3,0,Roaring,3,0
SDN1165,Narrows,1,0.96,Chilko,3,0.03,Chilko-North,3,0,NA,NA,NA,NA,NA,NA
SDN1156,Scotch,2,0.94,Fennell,2,0.03,Seymour,2,0.02,Chilko,3,0.01,L_Shuswap,4,0
SDN1166,Bowron,2,0.91,Quesnel_Horsef,3,0.08,L_Horsefly,3,0.01,Wasko_Cr,3,0,Blue_Lead_Ck,3,0
SDN1167,L_Adams,4,0.48,Little,4,0.22,Chilko_south,2,0.1,Quesnel_Horsef,3,0.05,Wasko_Cr,3,0.05
SDN1168,Nimpkish,7,0.71,Woss_Lake,7,0.28,Vernon,7,0.01,NA,NA,NA,NA,NA,NA
SDN1191,Narrows,1,0.21,Quesnel_Horsef,3,0.15,Stellako,3,0.12,Birkenhead,3,0.09,Scotch,2,0.07
SDN1192,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1193,Phillips,6,1,Chilko,3,0,Thompson_N,2,0,NA,NA,NA,NA,NA,NA
SDN1209,Mitchell,3,0.98,Quesnel_Mitche,3,0.01,Roaring,3,0.01,Wasko_Cr,3,0,Blue_Lead_Ck,3,0
SDN1210,Narrows,1,0.99,Sinta,1,0,Blackwater,1,0,Porter_Cr,1,0,FiveMile,1,0
SDN1157,L_Shuswap,4,0.84,Portage_Cr,4,0.12,L_Adams,4,0.03,Little,4,0,MiddleShuswap,4,0
SDN1158,Blackwater,1,0.75,L_Adams,4,0.1,Middle,3,0.04,Sandpoint,1,0.03,Little,4,0.02
SDN1159,Quesnel_Horsef,3,0.42,L_Horsefly,3,0.37,Blackwater,1,0.09,Scotch,2,0.04,Chilko_south,2,0.03
SDN1169,Quesnel_Horsef,3,0.97,U_Horsefly,3,0.02,Horsefly,3,0.01,Chilko,3,0,L_Horsefly,3,0
SDN1170,Narrows,1,0.51,Stellako,3,0.39,Rossette,1,0.02,Sandpoint,1,0.02,Sinta,1,0.01
SDN1171,Roaring,3,0.34,Chilko,3,0.18,Scotch,2,0.13,Stellako,3,0.11,Mitchell,3,0.09
SDN1177,Wasko_Cr,3,0.8,Quesnel_Horsef,3,0.08,Roaring,3,0.04,Quesnel_Mitche,3,0.02,Blackwater,1,0.01
SDN1178,Nimpkish,7,0.58,Vernon,7,0.38,Woss_Lake,7,0.04,NA,NA,NA,NA,NA,NA
SDN1180,Mitchell,3,0.77,Roaring,3,0.2,Chilko,3,0.02,Quesnel_Mitche,3,0.01,Wasko_Cr,3,0
SDN1160,Blackwater,1,0.92,Sinta,1,0.05,Sandpoint,1,0.01,Middle,3,0.01,FiveMile,1,0.01
SDN1172,L_Adams,4,0.9,Little,4,0.07,Wasko_Cr,3,0.01,Birkenhead,3,0.01,Chilko,3,0.01
SDN1173,Birkenhead,3,0.98,Wasko_Cr,3,0.01,Chilko,3,0,Chilko_south,2,0,L_Adams,4,0
SDN1174,Nimpkish,7,0.7,Vernon,7,0.18,Woss_Lake,7,0.12,NA,NA,NA,NA,NA,NA
SDN1175,Sakinaw,6,1,L_Adams,4,0,Little,4,0,Portage_Cr,4,0,NA,NA,NA
SDN1181,Quesnel_Horsef,3,0.98,U_Horsefly,3,0.01,Roaring,3,0,Wasko_Cr,3,0,L_Horsefly,3,0
SDN1182,L_Shuswap,4,0.62,Portage_Cr,4,0.2,Chilko,3,0.1,L_Adams,4,0.04,Scotch,2,0.02
SDN1183,Little,4,0.41,Thompson_N,2,0.25,L_Adams,4,0.15,Chilko_south,2,0.1,L_Shuswap,4,0.02
SDN1185,Narrows,1,0.97,Rossette,1,0.02,Sandpoint,1,0.01,Hudson_Bay,1,0,Bivouac,1,0
SDN1176,Chilko,3,0.96,Chilko_south,2,0.03,Narrows,1,0.01,Chilko-North,3,0,Pitt,2,0
SDN1186,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1187,Nimpkish,7,0.68,Woss_Lake,7,0.29,Vernon,7,0.03,NA,NA,NA,NA,NA,NA
SDN1188,Nimpkish,7,0.7,Vernon,7,0.16,Woss_Lake,7,0.14,NA,NA,NA,NA,NA,NA
SDN1189,Scotch,2,0.93,Seymour,2,0.06,L_Adams,4,0,Little,4,0,Chilko,3,0
SDN1190,Quesnel_Horsef,3,0.62,Scotch,2,0.19,Roaring,3,0.04,L_Shuswap,4,0.04,Mitchell,3,0.03
SDN1195,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1211,Scotch,2,0.7,L_Shuswap,4,0.13,Chilko,3,0.09,Narrows,1,0.05,Seymour,2,0.02
SDN1212,Chilko,3,0.96,Quesnel_Horsef,3,0.02,Narrows,1,0.01,Roaring,3,0,Wasko_Cr,3,0
SDN204,Chilko,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1213,Chilko,3,0.9,Chilko_south,2,0.09,L_Adams,4,0,Blackwater,1,0,Chilko-North,3,0
SDN1196,Chilko,3,0.75,Scotch,2,0.07,Quesnel_Horsef,3,0.04,L_Adams,4,0.03,Rossette,1,0.02
SDN1197,Mitchell,3,0.9,Roaring,3,0.06,Wasko_Cr,3,0.02,Quesnel_Mitche,3,0.02,Quesnel_Horsef,3,0
SDN1198,L_Adams,4,0.56,Little,4,0.4,MiddleShuswap,4,0.01,Portage_Cr,4,0.01,Scotch,2,0
SDN1199,Scotch,2,0.51,L_Adams,4,0.36,Seymour,2,0.06,Little,4,0.05,Eagle_L,4,0.01
SDN1200,Chilko_south,2,0.57,Chilko,3,0.42,Chilko-North,3,0.02,Little,4,0,NA,NA,NA
SDN1201,Little,4,0.51,L_Adams,4,0.39,MiddleShuswap,4,0.05,L_Shuswap,4,0.03,Portage_Cr,4,0.01
SDN1202,Roaring,3,0.35,Mitchell,3,0.18,Quesnel_Horsef,3,0.18,Wasko_Cr,3,0.16,Chilko,3,0.12
SDN1214,Stellako,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1215,Birkenhead,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN221,Weaver,4,0.7,Thompson_N,2,0.29,Chilko,3,0.01,Eagle_L,4,0,Chilko-North,3,0
SDN1216,Scotch,2,0.8,Chilko,3,0.13,Seymour,2,0.04,L_Shuswap,4,0.02,L_Adams,4,0.01
SDN1203,Chilko,3,1,Chilko_south,2,0,Narrows,1,0,Chilko-North,3,0,Gluskie,1,0
SDN1204,Phillips,6,0.91,Narrows,1,0.09,Rossette,1,0,Felix,1,0,Stellako,3,0
SDN1205,L_Adams,4,0.66,Little,4,0.29,L_Horsefly,3,0.04,Quesnel_Horsef,3,0.02,Eagle_L,4,0
SDN1206,Chilko,3,0.68,Little,4,0.25,Chilko-North,3,0.04,Chilko_south,2,0.01,L_Horsefly,3,0.01
SDN1207,Pitt,2,0.94,L_Adams,4,0.03,Raft,2,0.01,Chilko_south,2,0.01,Thompson_N,2,0
SDN1208,Quesnel_Mitche,3,0.99,Mitchell,3,0.01,Wasko_Cr,3,0.01,Blue_Lead_Ck,3,0,Roaring,3,0
SDN1217,Stellako,3,1,Kuzkwa_Cr,3,0,Pinchi_Cr,3,0,NA,NA,NA,NA,NA,NA
SDN1218,Chilko,3,0.53,Chilko_south,2,0.13,L_Adams,4,0.12,Quesnel_Horsef,3,0.12,L_Horsefly,3,0.04
SDN1219,Chilko,3,0.95,Chilko_south,2,0.04,Chilko-North,3,0.01,Quesnel_Horsef,3,0,L_Adams,4,0
SDN247,L_Adams,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1220,Chilko,3,0.99,Chilko_south,2,0,Sandpoint,1,0,Hudson_Bay,1,0,NA,NA,NA
SDN1221,Mitchell,3,0.89,Roaring,3,0.07,Quesnel_Mitche,3,0.02,Wasko_Cr,3,0.01,Chilko,3,0.01
SDN1222,Quesnel_Horsef,3,0.51,L_Horsefly,3,0.35,Chilko_south,2,0.04,L_Adams,4,0.03,M_Horsefly,3,0.02
SDN1229,Seymour,2,0.82,Birkenhead,3,0.17,Eagle,2,0.01,Scotch,2,0.01,L_Adams,4,0
SDN1230,Stellako,3,1,Pinchi_Cr,3,0,Middle,3,0,Tachie,3,0,Rossette,1,0
SDN1231,Chilko,3,0.98,Portage_Cr,4,0.01,L_Adams,4,0.01,Mitchell,3,0,L_Shuswap,4,0
SDN1232,Chilko,3,0.97,Kynock,1,0.01,Middle,3,0.01,Chilko-North,3,0.01,L_Adams,4,0
SDN1251,Quesnel_Horsef,3,0.99,Little,4,0.01,L_Adams,4,0,Horsefly,3,0,M_Horsefly,3,0
SDN1252,Chilko,3,0.99,Chilko_south,2,0,Quesnel_Decept,3,0,L_Adams,4,0,M_Horsefly,3,0
SDN1253,Chilko,3,0.53,Quesnel_Horsef,3,0.25,Wasko_Cr,3,0.15,Chilko_south,2,0.04,L_Horsefly,3,0.02
SDN275,Chilko,3,0.91,Chilko-North,3,0.05,L_Adams,4,0.04,Bowron,2,0,Raft,2,0
SDN1264,Chilko,3,0.99,Chilko_south,2,0.01,Quesnel_Horsef,3,0,L_Adams,4,0,Chilko-North,3,0
SDN1223,L_Adams,4,0.61,Scotch,2,0.16,Little,4,0.09,Seymour,2,0.07,Quesnel_Horsef,3,0.02
SDN1224,Chilko,3,0.98,Chilko_south,2,0.02,Chilko-North,3,0,L_Adams,4,0,NA,NA,NA
SDN1225,Quesnel_Horsef,3,0.98,U_Horsefly,3,0.01,Horsefly,3,0.01,L_Horsefly,3,0,M_Horsefly,3,0
SDN1233,Chilko,3,0.99,Quesnel_Horsef,3,0.01,Chilko-North,3,0,Middle,3,0,L_Horsefly,3,0
SDN1234,Little,4,0.36,Scotch,2,0.33,L_Adams,4,0.31,Eagle,2,0,Seymour,2,0
SDN1235,Chilko,3,0.97,L_Adams,4,0.02,Chilko_south,2,0.01,Chilko-North,3,0,Little,4,0
SDN1236,L_Shuswap,4,0.71,Portage_Cr,4,0.15,L_Adams,4,0.06,Quesnel_Horsef,3,0.03,Chilko,3,0.02
SDN1237,Mitchell,3,0.96,Roaring,3,0.02,Quesnel_Mitche,3,0.02,Wasko_Cr,3,0,Blue_Lead_Ck,3,0
SDN1245,Sandpoint,1,0.29,Paula,1,0.29,Porter_Cr,1,0.09,Sinta,1,0.07,Forfar,1,0.07
SDN1248,Seymour,2,0.91,Scotch,2,0.06,L_Adams,4,0.03,Little,4,0,NA,NA,NA
SDN1226,Chilko,3,0.6,L_Adams,4,0.25,Birkenhead,3,0.05,Little,4,0.04,Chilko_south,2,0.04
SDN1227,Chilko,3,0.65,L_Adams,4,0.08,Portage_Cr,4,0.06,Scotch,2,0.05,Roaring,3,0.03
SDN1228,Birkenhead,3,1,Pitt,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1238,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1249,Kitkiata_Lake,15,0.51,L_Adams,4,0.17,Red_Bay_Lake,20,0.12,Portage_Cr,4,0.09,Little,4,0.04
SDN1254,Mitchell,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1255,Chilko,3,0.92,L_Adams,4,0.04,Pinchi_Cr,3,0.03,Chilko-North,3,0.01,Tachie,3,0
SDN1256,L_Adams,4,0.79,Little,4,0.07,MiddleShuswap,4,0.07,Seymour,2,0.02,Portage_Cr,4,0.02
SDN1257,Chilko_south,2,0.67,Chilko,3,0.33,Chilko-North,3,0,Portage_Cr,4,0,NA,NA,NA
SDN1239,Chilko,3,0.24,Sandpoint,1,0.18,Sinta,1,0.15,Raft,2,0.13,Thompson_N,2,0.08
SDN1240,Thompson_N,2,0.44,L_Adams,4,0.22,Raft,2,0.15,Quesnel_Horsef,3,0.14,Chilko,3,0.02
SDN1241,Chilko,3,0.74,Chilko_south,2,0.07,Thompson_N,2,0.07,Raft,2,0.06,Middle,3,0.02
SDN1242,L_Shuswap,4,0.52,Portage_Cr,4,0.32,L_Adams,4,0.08,Little,4,0.04,Chilko,3,0.01
SDN1243,L_Shuswap,4,0.99,Scotch,2,0.01,Seymour,2,0,Portage_Cr,4,0,NA,NA,NA
SDN1244,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1247,Portage_Cr,4,1,McKinley,3,0,Quesnel_Horsef,3,0,Seymour,2,0,NA,NA,NA
SDN1250,Chilko,3,0.53,Tachie,3,0.09,L_Adams,4,0.08,M_Horsefly,3,0.06,Kuzkwa_Cr,3,0.06
SDN1258,Seymour,2,0.97,Scotch,2,0.02,Eagle,2,0.01,L_Adams,4,0,NA,NA,NA
SDN146,Birkenhead,3,0.49,Weaver,4,0.29,LakeWashington,5,0.14,Chilko,3,0.03,L_Adams,4,0.01
SDN1259,Chilko-North,3,0.97,Birkenhead,3,0.03,Quesnel_Horsef,3,0.01,L_Adams,4,0,Narrows,1,0
SDN1260,Birkenhead,3,1,Pitt,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1261,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1262,Scotch,2,0.49,Little,4,0.25,L_Adams,4,0.21,Seymour,2,0.05,Chilko_south,2,0
SDN1265,L_Adams,4,0.73,Little,4,0.23,Eagle_L,4,0.01,L_Shuswap,4,0.01,MiddleShuswap,4,0.01
SDN1266,Chilko,3,0.65,Chilko_south,2,0.26,L_Adams,4,0.05,Quesnel_Horsef,3,0.02,Wasko_Cr,3,0.01
SDN1267,Scotch,2,0.59,L_Adams,4,0.26,Little,4,0.11,Seymour,2,0.03,MiddleShuswap,4,0.01
SDN1268,L_Adams,4,0.96,Eagle_L,4,0.01,Portage_Cr,4,0.01,Birkenhead,3,0.01,Little,4,0
SDN1269,L_Adams,4,0.83,Little,4,0.15,Portage_Cr,4,0.01,MiddleShuswap,4,0,Eagle_L,4,0
SDN1270,Quesnel_Mitche,3,0.56,Roaring,3,0.2,Mitchell,3,0.13,Birkenhead,3,0.11,Quesnel_Decept,3,0
SDN147,Porter_Cr,1,0.84,Forfar,1,0.06,Narrows,1,0.04,Bivouac,1,0.03,FiveMile,1,0.01
SDN1271,Portage_Cr,4,0.36,Chilko,3,0.33,L_Adams,4,0.25,Chilko_south,2,0.03,U_Adams,2,0.02
SDN1272,Scotch,2,0.66,L_Adams,4,0.2,Seymour,2,0.14,Chilko_south,2,0,Eagle,2,0
SDN1273,Quesnel_Horsef,3,0.61,L_Horsefly,3,0.38,Wasko_Cr,3,0.01,U_Horsefly,3,0,McKinley,3,0
SDN1284,Chilko,3,0.98,Chilko_south,2,0.01,Quesnel_Decept,3,0,Roaring,3,0,McKinley,3,0
SDN1286,Chilko,3,0.74,U_Horsefly,3,0.25,Horsefly,3,0.01,Chilko_south,2,0,Mitchell,3,0
SDN1287,Mitchell,3,0.95,Chilko,3,0.04,U_Horsefly,3,0.01,Scotch,2,0,L_Adams,4,0
SDN1288,Middle,3,0.49,U_Horsefly,3,0.37,Stellako,3,0.06,Kuzkwa_Cr,3,0.03,Gluskie,1,0.01
SDN1302,Pitt,2,0.96,Thompson_N,2,0.02,Weaver,4,0.01,Birkenhead,3,0,NA,NA,NA
SDN1303,Chilko,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN148,Kuzkwa_Cr,3,0.72,Pinchi_Cr,3,0.12,Chilko,3,0.06,Tachie,3,0.04,Weaver,4,0.03
SDN1304,Mitchell,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1263,Chilko,3,0.98,Chilko_south,2,0.01,Wasko_Cr,3,0,Chilko-North,3,0,L_Horsefly,3,0
SDN1275,L_Adams,4,0.3,Birkenhead,3,0.19,Chilko,3,0.18,Chilko_south,2,0.12,Little,4,0.08
SDN1276,Quesnel_Horsef,3,0.55,L_Horsefly,3,0.4,Wasko_Cr,3,0.02,L_Adams,4,0.02,M_Horsefly,3,0
SDN1277,Scotch,2,0.72,Seymour,2,0.27,Eagle,2,0,MiddleShuswap,4,0,L_Adams,4,0
SDN1278,Quesnel_Horsef,3,0.45,L_Horsefly,3,0.36,Wasko_Cr,3,0.16,Quesnel_Mitche,3,0.02,Blue_Lead_Ck,3,0.01
SDN1279,L_Adams,4,0.51,Portage_Cr,4,0.42,Chilko,3,0.06,Little,4,0.01,Middle,3,0
SDN1289,Chilko,3,0.99,Chilko_south,2,0.01,Chilko-North,3,0,NA,NA,NA,NA,NA,NA
SDN149,Chilko,3,0.68,Chilko_south,2,0.32,Eagle_L,4,0,Chilko-North,3,0,Portage_Cr,4,0
SDN1291,Chilko,3,0.59,Thompson_N,2,0.15,Chilko_south,2,0.08,L_Adams,4,0.07,Middle,3,0.07
SDN1280,Seymour,2,0.29,Scotch,2,0.22,L_Adams,4,0.16,Little,4,0.1,Chilko_south,2,0.04
SDN1281,Birkenhead,3,1,Pitt,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1282,Scotch,2,0.73,Little,4,0.25,L_Adams,4,0.02,Chilko,3,0,Bowron,2,0
SDN1283,Chilko,3,0.72,L_Adams,4,0.08,Portage_Cr,4,0.07,McKinley,3,0.04,U_Horsefly,3,0.03
SDN1292,Scotch,2,0.66,Seymour,2,0.33,L_Adams,4,0.01,Eagle_L,4,0,Chilko,3,0
SDN1293,Chilko,3,0.92,Quesnel_Decept,3,0.02,U_Horsefly,3,0.02,Quesnel_Horsef,3,0.01,McKinley,3,0.01
SDN1294,Kuzkwa_Cr,3,0.24,Chilko,3,0.21,L_Adams,4,0.19,Tachie,3,0.13,Pinchi_Cr,3,0.11
SDN1295,Scotch,2,0.89,Seymour,2,0.08,Eagle,2,0.03,NA,NA,NA,NA,NA,NA
SDN1296,Stellako,3,0.98,Middle,3,0.02,Dust,1,0.01,NA,NA,NA,NA,NA,NA
SDN1297,Chilko,3,1,Chilko_south,2,0,Chilko-North,3,0,NA,NA,NA,NA,NA,NA
SDN1370,Weaver,4,1,L_Adams,4,0,Birkenhead,3,0,Chilko,3,0,NA,NA,NA
SDN1371,Porter_Cr,1,0.63,Pinchi_Cr,3,0.07,Narrows,1,0.05,Forfar,1,0.05,Stellako,3,0.04
SDN1372,Chilko,3,0.44,Thompson_N,2,0.26,Kuzkwa_Cr,3,0.09,Portage_Cr,4,0.09,Eagle_L,4,0.03
SDN1373,Porter_Cr,1,0.6,Pinchi_Cr,3,0.15,Kuzkwa_Cr,3,0.1,Stellako,3,0.05,Tachie,3,0.03
SDN1351,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN1352,Middle,3,0.98,Porter_Cr,1,0.01,Gluskie,1,0.01,Sandpoint,1,0,Pinchi_Cr,3,0
SDN1374,Birkenhead,3,1,Harrison,4,0,Thompson_N,2,0,NA,NA,NA,NA,NA,NA
SDN1375,Portage_Cr,4,0.52,Eagle_L,4,0.15,L_Shuswap,4,0.1,Little,4,0.08,L_Adams,4,0.06
SDN1376,Mitchell,3,1,Quesnel_Decept,3,0,Blue_Lead_Ck,3,0,NA,NA,NA,NA,NA,NA
JS00412,Chilko,3,0.87,Quesnel_Horsef,3,0.05,Tachie,3,0.03,L_Adams,4,0.01,Horsefly,3,0.01
JS00416,L_Shuswap,4,0.98,MiddleShuswap,4,0.01,L_Adams,4,0,Eagle_L,4,0,Little,4,0
JS00417,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS00708,L_Shuswap,4,0.39,L_Adams,4,0.35,Little,4,0.16,Portage_Cr,4,0.04,Scotch,2,0.03
DS00705,L_Adams,4,0.46,Little,4,0.43,Scotch,2,0.04,Portage_Cr,4,0.03,L_Shuswap,4,0.02
DS00710,L_Shuswap,4,1,MiddleShuswap,4,0,Portage_Cr,4,0,NA,NA,NA,NA,NA,NA
JS01301,Scotch,2,0.87,Seymour,2,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01205,MiddleShuswap,4,0.99,L_Adams,4,0.01,Chilko,3,0,NA,NA,NA,NA,NA,NA
JS01206,MiddleShuswap,4,0.93,L_Adams,4,0.07,Seymour,2,0,NA,NA,NA,NA,NA,NA
JS01045,Birkenhead,3,1,Iskut,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01041,L_Adams,4,0.53,MiddleShuswap,4,0.37,L_Shuswap,4,0.07,Scotch,2,0.02,Portage_Cr,4,0.01
JS01204,L_Adams,4,0.69,MiddleShuswap,4,0.31,Eagle_L,4,0,NA,NA,NA,NA,NA,NA
JS01210,MiddleShuswap,4,0.7,L_Adams,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01208,Nimpkish,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01209,Nimpkish,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01202,L_Adams,4,0.54,MiddleShuswap,4,0.44,Horsefly,3,0.01,Chilko,3,0,Scotch,2,0
JS01048,MiddleShuswap,4,0.47,L_Shuswap,4,0.22,Scotch,2,0.13,L_Adams,4,0.1,Seymour,2,0.08
JS01042,L_Adams,4,0.98,MiddleShuswap,4,0.01,L_Shuswap,4,0,Quesnel_Horsef,3,0,Chilko,3,0
JS01043,MiddleShuswap,4,0.55,Quesnel_Horsef,3,0.21,Chilko,3,0.07,L_Shuswap,4,0.07,L_Adams,4,0.05
JS01046,MiddleShuswap,4,0.85,L_Shuswap,4,0.11,L_Adams,4,0.03,NA,NA,NA,NA,NA,NA
JS01201,MiddleShuswap,4,0.57,L_Adams,4,0.31,Horsefly,3,0.06,Seymour,2,0.03,Chilko,3,0.02
JS01207,Nimpkish,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01203,Quesnel_Mitche,3,0.59,Mitchell,3,0.29,Wasko_Cr,3,0.12,NA,NA,NA,NA,NA,NA
JS01044,MiddleShuswap,4,0.77,L_Shuswap,4,0.2,L_Adams,4,0.03,NA,NA,NA,NA,NA,NA
JS01050,Quesnel_Horsef,3,0.42,Hudson_Bay,1,0.2,L_Adams,4,0.14,MiddleShuswap,4,0.06,McKinley,3,0.05
JS01049,MiddleShuswap,4,0.76,L_Shuswap,4,0.16,L_Adams,4,0.06,Scotch,2,0.01,Eagle_L,4,0
JS01280,MiddleShuswap,4,0.93,L_Adams,4,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01271,MiddleShuswap,4,0.94,Chilko,3,0.04,L_Adams,4,0.01,Scotch,2,0.01,Horsefly,3,0.01
JS01277,Chilko,3,0.99,Chilko-North,3,0.01,Gluskie,1,0,Sandpoint,1,0,Chilko_south,2,0
JS01098,L_Shuswap,4,0.82,L_Adams,4,0.13,MiddleShuswap,4,0.04,U_Adams,2,0.01,Seymour,2,0
JS01096,Quesnel_Horsef,3,0.79,McKinley,3,0.15,M_Horsefly,3,0.05,U_Horsefly,3,0,L_Horsefly,3,0
JS01093,Hudson_Bay,1,0.69,Bivouac,1,0.12,Kynock,1,0.08,Blackwater,1,0.05,Paula,1,0.05
JS01099,L_Adams,4,0.86,L_Shuswap,4,0.07,MiddleShuswap,4,0.06,Portage_Cr,4,0.01,Seymour,2,0
JS01091,Chilko,3,0.87,Chilko-North,3,0.11,L_Adams,4,0,Chilko_south,2,0,Birkenhead,3,0
JS00994,Scotch,2,0.83,Seymour,2,0.17,MiddleShuswap,4,0,NA,NA,NA,NA,NA,NA
JS01047,L_Adams,4,0.82,MiddleShuswap,4,0.07,L_Shuswap,4,0.04,Quesnel_Horsef,3,0.03,Chilko,3,0.02
JS01274,L_Adams,4,0.62,Horsefly,3,0.27,MiddleShuswap,4,0.06,Eagle_L,4,0.03,Scotch,2,0.01
JS01278,Chilko,3,0.93,Horsefly,3,0.05,L_Adams,4,0.02,MiddleShuswap,4,0,NA,NA,NA
JS01272,Horsefly,3,0.99,L_Horsefly,3,0.01,Chilko,3,0,M_Horsefly,3,0,NA,NA,NA
JS01275,Chilko,3,0.6,Horsefly,3,0.23,L_Adams,4,0.13,Pinchi_Cr,3,0.01,Tachie,3,0.01
JS01273,L_Adams,4,0.87,MiddleShuswap,4,0.1,Chilko,3,0.02,Horsefly,3,0,Seymour,2,0
JS01276,Horsefly,3,0.95,L_Adams,4,0.04,MiddleShuswap,4,0,M_Horsefly,3,0,NA,NA,NA
DS01025,L_Shuswap,4,0.83,MiddleShuswap,4,0.17,Seymour,2,0,NA,NA,NA,NA,NA,NA
DS01029,MiddleShuswap,4,1,L_Shuswap,4,0,Dust,1,0,Eagle_L,4,0,NA,NA,NA
DS01026,Seymour,2,0.69,Scotch,2,0.3,Chilko,3,0.01,NA,NA,NA,NA,NA,NA
DS01030,MiddleShuswap,4,0.78,L_Shuswap,4,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS01022,Seymour,2,0.46,MiddleShuswap,4,0.29,Scotch,2,0.23,Eagle_L,4,0.01,L_Shuswap,4,0.01
DS01024,Eagle_L,4,0.65,MiddleShuswap,4,0.2,Quesnel_Decept,3,0.08,L_Shuswap,4,0.05,Chilko,3,0.01
DS01023,Fennell,2,0.53,MiddleShuswap,4,0.15,Eagle_L,4,0.14,Chilko,3,0.1,Quesnel_Decept,3,0.03
DS01027,MiddleShuswap,4,0.69,L_Shuswap,4,0.24,Eagle_L,4,0.07,NA,NA,NA,NA,NA,NA
DS01021,Eagle_L,4,0.99,L_Shuswap,4,0.01,MiddleShuswap,4,0,NA,NA,NA,NA,NA,NA
JS00969,L_Shuswap,4,0.67,L_Adams,4,0.28,MiddleShuswap,4,0.04,Scotch,2,0.01,McKinley,3,0
JS00967,Chilko,3,0.87,Chilko-North,3,0.07,L_Adams,4,0.03,Quesnel_Horsef,3,0.02,MiddleShuswap,4,0.01
JS00968,L_Shuswap,4,0.64,L_Adams,4,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS00970,L_Adams,4,0.8,MiddleShuswap,4,0.09,L_Shuswap,4,0.08,Seymour,2,0.01,Scotch,2,0.01
JS00964,L_Adams,4,0.47,MiddleShuswap,4,0.16,Seymour,2,0.12,L_Shuswap,4,0.11,Chilko,3,0.07
JS00966,MiddleShuswap,4,0.72,L_Shuswap,4,0.27,Quesnel_Horsef,3,0.01,L_Adams,4,0,McKinley,3,0
JS00972,Scotch,2,0.72,Seymour,2,0.28,MiddleShuswap,4,0,Eagle,2,0,NA,NA,NA
JS00965,Scotch,2,0.8,Seymour,2,0.2,L_Adams,4,0,NA,NA,NA,NA,NA,NA
JS00963,MiddleShuswap,4,0.61,L_Adams,4,0.31,L_Shuswap,4,0.07,Scotch,2,0.01,Seymour,2,0.01
JS00962,Scotch,2,0.73,Seymour,2,0.26,MiddleShuswap,4,0.01,Eagle,2,0,L_Shuswap,4,0
JS01097,Quesnel_Horsef,3,0.61,McKinley,3,0.14,L_Adams,4,0.14,L_Shuswap,4,0.06,Chilko,3,0.02
